tx,destination_address,exchange,token_name,token_erc20,number_of_coins_transferred,utc_date_time_of_transfer,utc_date_of_transfer
0x81ebbb6c1ce0c9e4ca6fbbdb7b1a83a994ef98e89db792b4456cb6bb040c8815,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,6164, 24 Apr 2023 07:05:11 GMT,2023-04-24
0xb32ed183b5f49e55ba0a939c12e7c755ad6f0f69350b7a471b409f44dfe7a49f,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,581, 24 Apr 2023 07:05:11 GMT,2023-04-24
0x7592f341695d31e631b8fa7ddcf13a2d9817f398d1afca61c3e730fe447dc7bf,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,625, 24 Apr 2023 07:05:11 GMT,2023-04-24
0x22a776cdfa9921b9e751407e4b45556967735e9ff21a338cb619d9d58f0d255d,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,578, 24 Apr 2023 07:05:11 GMT,2023-04-24
0xcef53ee01ea25cfff68e126fd0b3dd954e66b0377b2432e6f65f0eb49da946fe,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2170, 24 Apr 2023 07:05:11 GMT,2023-04-24
0x49e2ec808d049f5f7606d8e1206f6bbbe0b63c76fcf8df38b022368df7e2e8d0,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,7820, 24 Apr 2023 07:10:11 GMT,2023-04-24
0x331b4a73e6a4528a8a227b854b804215e4c9ace82936e7672f8be54a52f7b5ac,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,OKX,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,48196, 24 Apr 2023 07:12:11 GMT,2023-04-24
0xdfb78822a7f5c9fe6365211483f406dd316b66c452f89bc94dfb60c6fcd42865,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,7718, 24 Apr 2023 07:15:11 GMT,2023-04-24
0x78bb7e714888ea33c70062bf2bd604a4aaf39b5aa1f30a31040ef7d0be22fee7,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,8578, 24 Apr 2023 07:20:11 GMT,2023-04-24
0x6a115fb125964bb22026474a88a193eea9e1bb5b725614aceba97a41cdb0c49a,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,138, 24 Apr 2023 07:30:11 GMT,2023-04-24
0x152cb746ca7dbfd031b376b739ef4800eaca6b8cfd4a10f93f6ae4f0703a8786,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,4357, 24 Apr 2023 07:35:11 GMT,2023-04-24
0xa121513f1920ad9af095b879885961feb3e4ce78c9a2bdaf4ff3b1755bf5db0c,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,9381, 24 Apr 2023 07:35:11 GMT,2023-04-24
0x6c68968854c470d0d6eff624f0f27a0eb3b64309283509ed4de475dadfa7dead,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,16112, 24 Apr 2023 07:45:11 GMT,2023-04-24
0x1c48435045f253490ade3b238ac304530c51a0bd2cb786a33dfd9efd50a39779,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,17876, 24 Apr 2023 07:55:11 GMT,2023-04-24
0x55386da5e536a18e700059ddf384f3d6a4d0c5071134d60ee456606fcf107c92,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,97, 24 Apr 2023 08:00:11 GMT,2023-04-24
0xdc6f5a68f2a7a389d1bc495d70e71c0d86a4012aac48235330a9579d49ecde23,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,12223, 24 Apr 2023 08:00:11 GMT,2023-04-24
0xa244a51c6c4d766e70b26233ba47d84c29d034a7c406656f2ed4bc5e60585188,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,18911, 24 Apr 2023 08:15:11 GMT,2023-04-24
0xbef7a1b4f73cd3251d71c59f414fedf6a422d6596d49be30da412b7fb0a62c3e,0x5f65f7b609678448494de4c87521cdf6cef1e932,Gemini 4,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,587, 24 Apr 2023 08:25:47 GMT,2023-04-24
0xd6d3e7978e1c1ea0655f474249c30502ee4a2511893754073121f95401c3dc35,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,3321, 24 Apr 2023 08:30:11 GMT,2023-04-24
0xa11a7307a233ffe383d18c7ccbb1a6340a2fceb67e5b65fc4152c671ea4b69bf,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,16164, 24 Apr 2023 08:55:11 GMT,2023-04-24
0x3461acfac0c650fd37ad7be5e31002f9a742b27a375cc16c32a780524337130e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,68, 24 Apr 2023 09:00:11 GMT,2023-04-24
0x8aaa459eff133478afee873e0b5cf626925ce86f5de32b7f5f942fba438fe330,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,5346, 24 Apr 2023 09:00:11 GMT,2023-04-24
0xba52421b47081850dd97f62f8bdfbc1d02572cebf0dfcdf2f29c72355dad7b09,0x30741289523c2e4d2a62c7d6722686d14e723851,Huobi 21,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,5, 24 Apr 2023 09:17:47 GMT,2023-04-24
0x592c37b2ac6aa03f229844f427a95290c596abbe66fbccffa4e549970ab07453,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,325, 24 Apr 2023 09:30:11 GMT,2023-04-24
0x06c4d3d3b507003acff160843a0c67160d2510062db865af4ea1df29f00e3338,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,8641, 24 Apr 2023 09:30:11 GMT,2023-04-24
0x32d3c9df7787bc435bafe173b133594673c06c7b5e8dfd5b2aa258590f3528f2,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,12965, 24 Apr 2023 10:00:11 GMT,2023-04-24
0xf4ccde56264291fef681ddb6cb3884af1de02af8fa08fd89dd6e133db7f62cef,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2748, 24 Apr 2023 10:00:11 GMT,2023-04-24
0x09b7ac060eacb812884700635aad7c8c085fd9956fc9b44a658cb63c82db2fb0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,567, 24 Apr 2023 10:00:11 GMT,2023-04-24
0x6e7fec165fb33392de4af89f238b41e5cd0aa07b66493b196304066f9417655a,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,62, 24 Apr 2023 10:00:11 GMT,2023-04-24
0x2415c3c5e717ffbc40962f7d4835e600a451966c3b145a9e37df76e62e61aa5c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,15000, 24 Apr 2023 10:00:11 GMT,2023-04-24
0x604d8f7993d92dd959d5f3c3bfc5a93bcfe8d4f05a0223608b646ae0cbfac148,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,392, 24 Apr 2023 10:00:11 GMT,2023-04-24
0x2fc7ab93d95fa752a8fd9febebf3978bf051ec703ed8ced31409c3bb5929899e,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,17624, 24 Apr 2023 10:00:11 GMT,2023-04-24
0xe18b724f01d13c03120e9e2840cc593f4d8047e0f392e687812f35bee3942fc4,0x30741289523c2e4d2a62c7d6722686d14e723851,Huobi 21,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,5, 24 Apr 2023 10:06:47 GMT,2023-04-24
0x565822b11e0f4b169c55df1c00cbbaf6ade730645c0afb542fa1b9d93b052ae0,0x5f65f7b609678448494de4c87521cdf6cef1e932,Gemini 4,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,25, 24 Apr 2023 10:09:35 GMT,2023-04-24
0x6a4d1bf7b27b7402bcfd0ecfb9d2bff15d8ce3897237c9c158d2a8a5f358ed5b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,54, 24 Apr 2023 10:30:11 GMT,2023-04-24
0xb3d689d8f47ef023b3db5b405763a5f6a88059283192213b44c5fdec6c1857be,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,1478, 24 Apr 2023 11:15:11 GMT,2023-04-24
0xd9597888a99f6f759a6ae8178887242301530128dfaf17a520337d18522dde8d,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,186, 24 Apr 2023 11:30:11 GMT,2023-04-24
0xf4f358c86ca84daf827a695c9da91aec5ab375f9959f65ce24c4a87345786ff7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,179, 24 Apr 2023 11:30:11 GMT,2023-04-24
0x5f56812228fe228ef72d3104d026d52217e34145c47a51dd6d08269146ae063c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,5329, 24 Apr 2023 11:30:11 GMT,2023-04-24
0x4486c9444584c206c100bbd899e82886f0a3aead7068c23f7559b0048e605e24,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,97, 24 Apr 2023 11:30:11 GMT,2023-04-24
0x6408d6eb7dc65ac7db375e76b8755a508774df6ff5eb881377d5104a48d015c1,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,1475, 24 Apr 2023 11:30:11 GMT,2023-04-24
0x2d310b61ba0d76f51e009e502b9aee794ebe741e825a7c6b73c312a908e64bde,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,60, 24 Apr 2023 12:00:11 GMT,2023-04-24
0x8298f0d3c06c0a5fa0bb1892e085576638fba7244ef25a860b1d904706298234,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,424, 24 Apr 2023 12:00:11 GMT,2023-04-24
0xab6ee448c621e9b7997791612ad4d08a933875326eb71ce3c104d31d0a0195c9,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,1824, 24 Apr 2023 12:00:11 GMT,2023-04-24
0xc665d411ea5a919108a5683c4fa645577fc663004974668a95c51039746b0f25,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,6152, 24 Apr 2023 12:00:11 GMT,2023-04-24
0x0d38a20027d422039a1183ce4f832de4141a19dce6464edd9cec387251421185,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,1350, 24 Apr 2023 12:30:11 GMT,2023-04-24
0xd820ef1bb8db6d87291dee6ca69e304c131e2441e9e728e90b15b988a78348f0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2077, 24 Apr 2023 12:30:11 GMT,2023-04-24
0x7490bcc6610454b4c22f1a393b153d3946502d0c10d1f6729bdcaea72a7c422b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,5172, 24 Apr 2023 12:30:11 GMT,2023-04-24
0x1395d9b8493124d4a1d66defe7215f2a6a790d157d0823ff2481c3a27f31908b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,138, 24 Apr 2023 12:30:11 GMT,2023-04-24
0xb93d36dbd4ac68b359ca6e8ec382959fa556d130994dbbf0848e852ad5d97866,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,OKX,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,26779, 24 Apr 2023 12:43:35 GMT,2023-04-24
0xf70e2f1f7f17dfad103370c98f262fe1b34367a04fb245b8c62fa96f60d1d733,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,39, 24 Apr 2023 13:00:11 GMT,2023-04-24
0x6fee865e580b6c3fb18cbea061281cd75e3b07a4aa0bd752cc3438dc8ee0970a,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,385, 24 Apr 2023 13:24:59 GMT,2023-04-24
0xac59a4d27f9dedc2e61f569fd8cfba8949af7588c49d34ed02128f1f14ccf665,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,394, 24 Apr 2023 13:30:11 GMT,2023-04-24
0x98a7447b93f62a826b6e37b06822f4250cc47704c555eb49072fc783f16f9946,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,59, 24 Apr 2023 13:30:11 GMT,2023-04-24
0x37e33c05ae6eb03a8636344712a8462e1ca841f39dd6808ae0e4f62190779135,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,485, 24 Apr 2023 13:30:11 GMT,2023-04-24
0x56bc23820a142b3f29180503c5fd88676f67280cde9e9f041cc4455e9894130d,0x30741289523c2e4d2a62c7d6722686d14e723851,Huobi 21,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,301, 24 Apr 2023 13:36:59 GMT,2023-04-24
0xb2910d76f8478c4733019a93f7e346974e9f3684a0f59aa98ef9d168acc64675,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,53, 24 Apr 2023 14:00:11 GMT,2023-04-24
0xeaa6172c7ecb10952e1f01dc40ea56dc9d4ba6edcec508abe5f64323e29c8c40,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,80, 24 Apr 2023 14:30:11 GMT,2023-04-24
0xec23d22b46923bae62f0de9f05191f9e96df909fb34e54708724b945b83cb79e,0xf977814e90da44bfa03b6295a0616a897441acec,Binance 8,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,33911, 24 Apr 2023 14:39:11 GMT,2023-04-24
0x476d7cc45bde2085af28c38b1f4a66ac332c3020925ee4c4b7482b8ed751ddcc,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,144, 24 Apr 2023 15:00:11 GMT,2023-04-24
0x513af4a608133eb144f627580a05240905ef8f992dc41f89e0f39cf6b24ba02b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,200, 24 Apr 2023 15:00:23 GMT,2023-04-24
0x92d899c44120d957a44abf7a94e7bcc6066f60840defe8d929889e3282e9a6c8,0x30741289523c2e4d2a62c7d6722686d14e723851,Huobi 21,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,741, 24 Apr 2023 15:12:35 GMT,2023-04-24
0x49e5138e6d641d6bd01b32b3c1fc4c999edfd2f9c531a718267983d1c481eadc,0x5f65f7b609678448494de4c87521cdf6cef1e932,Gemini 4,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,1900, 24 Apr 2023 15:17:47 GMT,2023-04-24
0xc3c45ae2f8c4a97c8101f9f4469e3aec4a72da718bd137cb27610438795b02fb,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,OKX,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,3500, 24 Apr 2023 15:25:47 GMT,2023-04-24
0x9d73fd0a968a04787f8628b4995ce861334b40669e4af87963184c3637c176a3,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,3441, 24 Apr 2023 15:30:11 GMT,2023-04-24
0x85f5338d04b8be0452c1842914fb0d88fd5d6c429af0e78cddb2f35398bd676f,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2400, 24 Apr 2023 16:00:11 GMT,2023-04-24
0xcc9117e88253c73553202cb5c40dbddc1167298c7a33563c8195d64e9a6e2e8a,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,22, 24 Apr 2023 16:00:11 GMT,2023-04-24
0xe0d6b79c7e28dd47c5f70dfd9911606b3b7efb2502e5879047c6d8f838c39e0a,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,3987, 24 Apr 2023 16:00:11 GMT,2023-04-24
0x79978e7d51d4ef962621ec4bc677f3e18ab8d041ed50094085da653a5d8a9810,0xcffad3200574698b78f32232aa9d63eabd290703,Crypto.com 5,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,175, 24 Apr 2023 16:03:35 GMT,2023-04-24
0xecd5a5f00dd0a14246941d60b3609b12c4f98138c16928630415a1a58b830e24,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,28, 24 Apr 2023 16:30:11 GMT,2023-04-24
0x951c78a57aa999cc6cf51b6df97879bc3ad965e8980a793e1fc49b3211769c3e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,1733, 24 Apr 2023 16:30:11 GMT,2023-04-24
0x0bef8b85fa34317dbab4115989b1357e2da0799e35719d07138df7881f26a130,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,134, 24 Apr 2023 16:30:11 GMT,2023-04-24
0xfa69bc99e226b7ae28014e98ef956e108b7e2294b5c7cf153e973cbf504a47e9,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,33910, 24 Apr 2023 16:30:11 GMT,2023-04-24
0x65cad0a9cdeda2424ca3b8c190e089b3f31ddb806036ab703fb0d0dfdf4f6687,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,1293, 24 Apr 2023 16:30:11 GMT,2023-04-24
0x4f6f455e8a11e8ff08deefef9fde3afda604a4ec126b8942314dc9aa09e71318,0x5f65f7b609678448494de4c87521cdf6cef1e932,Gemini 4,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,3, 24 Apr 2023 16:36:35 GMT,2023-04-24
0xdf6ad0633909ff5cb5906654f809fba4e5e1607dbcf2735c4a18f8ea8f0b4a0b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,7693, 24 Apr 2023 17:00:11 GMT,2023-04-24
0xf878da4bb997cd97c4bdede33eca9ac0c77c4d8479edde0f2f3169b99d0d0f0e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,4092, 24 Apr 2023 17:00:11 GMT,2023-04-24
0xb2857884a31ee1eb30367841d247cc0454967c816aa6f1f4c904cc92478fdba3,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,OKX,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,4086, 24 Apr 2023 17:23:23 GMT,2023-04-24
0x9715a27970296f9c2c624a8e6fb165f50d067e459308a0f2fe4cbb5481e9a7f2,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,3440, 24 Apr 2023 17:24:47 GMT,2023-04-24
0xd354548ecaf1c4682904030889faf572865d0aa0cf06bd8905fa7e4ed0272744,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,4350, 24 Apr 2023 17:24:47 GMT,2023-04-24
0xa402f66fcfddb716b95890447886b53a74865279e3a96c856037103baa36e6fa,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2105, 24 Apr 2023 17:24:47 GMT,2023-04-24
0x7d87453b98ba4288d4efd48241139b71f513b0919bf0fc304270f2ae999f30bb,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,4586, 24 Apr 2023 17:30:11 GMT,2023-04-24
0x18df9630a1437c291a43ec90369ba88d013b593cfef22cc2d2d270db6696c942,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,1000, 24 Apr 2023 17:30:11 GMT,2023-04-24
0x2185b7300a2278cc35aea457df5eef1a4dee94e68df9829b1121f3db5be68444,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,1920, 24 Apr 2023 17:30:35 GMT,2023-04-24
0x0361504366fae28bcda334909e6bb7dacbb338ab0e255f3c2eede29ac115a2f5,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,25, 24 Apr 2023 17:43:59 GMT,2023-04-24
0x23e8ed2d14c5228bc8491cd69f0d22940f6b2605801c0933e4c8bb209f84f2ac,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,3222, 24 Apr 2023 17:47:23 GMT,2023-04-24
0x74bc005af06cf71504c43569c22608eed8bcd5726c22eba73916f4b66b6f4387,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2403, 24 Apr 2023 17:47:23 GMT,2023-04-24
0x183b1985ebc414cd26a83895c6879c3ce8f6605b9b89ca60d6a831e0f8de2c8b,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2347, 24 Apr 2023 17:47:23 GMT,2023-04-24
0x921c9ec46a337691292883c2033c5f3c5dc1d912edf4cfaff894d3f7b5c26120,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,5173, 24 Apr 2023 17:47:23 GMT,2023-04-24
0x82d7de95f74e03f7d00a2bf4f9cbb6753766c27c63c5b15a3d419e512cf394fe,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,6634, 24 Apr 2023 17:47:23 GMT,2023-04-24
0x80bf457da4251e667e95d3028bdde78c9145bf1738bd5229e26c05e6b11b095f,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2165, 24 Apr 2023 17:47:23 GMT,2023-04-24
0x1452b2f9ce2596719af2948fa696b80044a9349e9170430499c071e00777e8f5,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2257, 24 Apr 2023 17:47:23 GMT,2023-04-24
0xeecdc38db1553ffbcf0086f9ac10659acc90eed5dea2b85d80f3f7e394f2199e,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2100, 24 Apr 2023 17:47:35 GMT,2023-04-24
0xfdcca0f065dd8abd43fd66ad7fcdf3a26bd618b98f9e781e0334aa5734ecd223,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2061, 24 Apr 2023 17:47:35 GMT,2023-04-24
0xb78b043db38433b764af133048947e548c79688bf062f108577d41fe8f959e2b,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2092, 24 Apr 2023 17:47:35 GMT,2023-04-24
0x402bcc233f822beeed54e447a7033f6eddda714c63926b31fb93e0f6d11a1449,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,252, 24 Apr 2023 18:00:11 GMT,2023-04-24
0xf453afca2624742ca15d9a1ba336d7aeb81a120cc6e2b902595e2daca529df13,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2042, 24 Apr 2023 18:09:47 GMT,2023-04-24
0xbb8f97b781666e36cf9029fe6eb975442bffe792c661e8d30d6054abdf9ef912,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2042, 24 Apr 2023 18:09:47 GMT,2023-04-24
0xad21151f2b81af6b9dce262239e855b5850861216680946d4bf019144bfb7716,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,2042, 24 Apr 2023 18:09:47 GMT,2023-04-24
